Id,Name,NumBytes,Type,Min,Max,Multiplier,Units,Description,SupportedModels,Groups
33,Fuel Consumed,4,Unsigned,0,2147483647,0,l,"Value in liters, L","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",CAN adapters elements
34,Fuel pressure,2,Unsigned,0,765,1,kPa,Fuel pressure,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
34,Fuel Level Liters,2,Unsigned,0,65535,0,l,"Value in liters, L","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",CAN adapters elements
35,Intake MAP,1,Unsigned,0,255,1,kPa,Intake manifold absolute pressure,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
35,Engine RPM,2,Unsigned,0,16384,1,rpm,"Value in rounds per minute, rpm","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",CAN adapters elements
36,Engine RPM,2,Unsigned,0,16384,1,rpm,Engine RPM,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
36,Total Mileage,4,Unsigned,0,4294967295,1,m,"Value in meters, m","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",CAN adapters elements
37,Vehicle Speed,1,Unsigned,0,255,1,km/h,Vehicle speed,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
37,Fuel Level Percent,1,Unsigned,0,255,1,%,"Value in percentages, %","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",CAN adapters elements
38,Timing Advance,1,Signed,-64,64,1,°,Timing advance,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
38,Control State Flags,4,Unsigned,0,4294967295,1,,Control State Flags,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",CAN adapters elements
39,Intake Air Temperature,1,Signed,-128,127,1,°C,Intake air temperature,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
39,Agricultural Machinery Flags,8,Unsigned,0,0,1,,Agricultural machinery flags,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",CAN adapters elements
40,MAF,2,Unsigned,0,65535,0.01,g/sec,MAF air flow rate,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
40,Harvesting Time,4,Unsigned,0,16777215,1,min,"Harvesting time, minutes","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",CAN adapters elements
41,Throttle Position,1,Unsigned,0,100,1,%,Throttle position,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
41,Area of Harvest,4,Unsigned,0,4294967295,1,m2,"Area of Harvest, m2","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",CAN adapters elements
42,Runtime since engine start,2,Unsigned,0,65535,1,s,Runtime since engine start,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
42,Mowing Efficiency,4,Unsigned,0,4294967295,1,m2/h,"Mowing efficiency, (m^2)/h","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",CAN adapters elements
43,Distance Traveled MIL On,2,Unsigned,0,65535,1,km,Distance ormattin MIL on,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
43,Grain Mown Volume,4,Unsigned,0,4294967295,1,kg,"Mown Volume, kg","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",CAN adapters elements
44,Relative Fuel Rail Pressure,2,Unsigned,0,5178,0.1,kPa,Relative fuel rail pressure,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
44,Grain Moisture,2,Unsigned,0,65535,0,%,"Grain Moisture in proc, %","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",CAN adapters elements
45,Direct Fuel Rail Pressure,2,Unsigned,0,65535,10,kPa,Direct Fuel Rail Pressure,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
45,Harvesting Drum RPM,2,Unsigned,0,65535,1,rpm,"Harvesting Drum RPM, RPM","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",CAN adapters elements
46,Commanded EGR,1,Unsigned,0,100,1,%,Commanded EGR,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
46,Gap Under Harvesting Drum,1,Unsigned,0,255,1,mm,"Gap Under Harvesting Drum, mm","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",CAN adapters elements
47,EGR Error,1,Signed,-100,100,1,%,EGR error,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
47,Security State Flags,8,Unsigned,0,0,1,,Security State Flag,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",CAN adapters elements
48,Fuel Level,1,Unsigned,0,100,1,%,Fuel level,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
48,Tacho Data Source,1,Unsigned,0,4,1,,"As possible select different sources from which tacho data will be readed, this parameter indicate from which source data is read. 
0 - Unknown (data is not available); 
1 - K-Line; 
2 - ALL-CAN300; 
3 - TachoCAN; 
4 - FMS.","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Tachograph data elements
49,Distance Since Codes Clear,2,Unsigned,0,65535,1,km,Distance traveled since codes cleared,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
50,Barometic Pressure,1,Unsigned,0,255,1,kPa,Barometic pressure,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
50,Digital Output 3,1,Unsigned,0,1,1,,Logic: 0/1,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Permanent I/O elements
51,Control Module Voltage,2,Unsigned,0,65535,0.001,V,Control module voltage,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
51,Digital Output 4,1,Unsigned,0,1,1,,Logic: 0/1,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Permanent I/O elements
52,Absolute Load Value,2,Unsigned,0,25700,1,%,Absolute load value,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
52,Tacho drive no card,1,Unsigned,0,1,1,,"0 – No card stop
1 – No card start","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Eventual I/O elements
53,Ambient Air Temperature,1,Signed,-128,127,1,°C,Ambient air temperature,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
54,Time Run With MIL On,2,Unsigned,0,65535,1,min,Time run with MIL on,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
55,Time Since Codes Cleared,2,Unsigned,0,65535,1,min,Time since codes cleared,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
56,Absolute Fuel Rail Pressure,2,Unsigned,0,65535,0.1,kPa,Absolute fuel rail pressure,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
56,Driver 1 Continuous Driving Time,2,Unsigned,0,0,1,min.,This parameter shall be computed as the current accumulated driving times of a particular drive.,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Tachograph data elements
57,Hybrid battery pack life,1,Unsigned,0,100,1,%,Hybrid battery pack remaining life,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
57,Driver 2 Continuous Driving Time,2,Unsigned,0,0,1,min.,This parameter shall be defined as Driver 2 continuous driving time.,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Tachograph data elements
58,Engine Oil Temperature,1,Unsigned,0,215,1,°C,Engine oil temperature,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
58,Driver 1 Cumulative Break Time,2,Unsigned,0,0,1,min.,This parameter shall indicate the uninterrupted break time for driver 1 as defined by legal regulation.,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Tachograph data elements
59,Fuel injection timing,2,Signed,-21000,30200,0.01,°,Fuel injection timing,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
59,Driver 2 Cumulative Break Time,2,Unsigned,0,0,1,min.,This parameter shall indicate the uninterrupted break time for driver 2 as defined by legal regulation.,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Tachograph data elements
60,Fuel Rate,2,Unsigned,0,32767,0.01,L/h,"Engine fuel rate, L/h*100","FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",OBD elements
60,Driver 1 Selected Activity Duration,2,Unsigned,0,0,1,min.,"Parameter shall indicate the current duration of the selected activity, since selected and which may be the current driving period, availability period, rest period or work period.","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Tachograph data elements
61,Geofence zone 06,1,Unsigned,0,3,1,,"0 – target left zone 
1 – target entered zone 
2 – over speeding end 
3 – over speeding start","FM3001, FMB001, FMB002, FMB003, FMB010, FMB020, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM80A, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, GH5200, MSP500, MTB100, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Eventual I/O elements
61,Driver 2 Selected Activity Duration,2,Unsigned,0,0,1,min.,"Parameter shall indicate the current duration of the selected activity, since selected and which may be the current driving period, availability period, rest period or work period.","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Tachograph data elements
62,Geofence zone 07,1,Unsigned,0,3,1,,"0 – target left zone 
1 – target entered zone 
2 – over speeding end 
3 – over speeding start","FM3001, FMB001, FMB002, FMB003, FMB010, FMB020, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM80A, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, GH5200, MSP500, MTB100, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Eventual I/O elements
62,Dallas Temperature ID 1,8,Unsigned,0,0,1,,Dallas sensor ID,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Permanent I/O elements
63,Geofence zone 08,1,Unsigned,0,3,1,,"0 – target left zone 
1 – target entered zone 
2 – over speeding end 
3 – over speeding start","FM3001, FMB001, FMB002, FMB003, FMB010, FMB020, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM80A, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, GH5200, MSP500, MTB100, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Eventual I/O elements
63,Dallas Temperature ID 2,8,Unsigned,0,0,1,,Dallas sensor ID,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Permanent I/O elements
64,Geofence zone 09,1,Unsigned,0,3,1,,"0 – target left zone 
1 – target entered zone 
2 – over speeding end 
3 – over speeding start","FM3001, FMB001, FMB002, FMB003, FMB010, FMB020, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM80A, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, GH5200, MSP500, MTB100, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Eventual I/O elements
64,Dallas Temperature ID 3,8,Unsigned,0,0,1,,Dallas sensor ID,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Permanent I/O elements
65,Geofence zone 10,1,Unsigned,0,3,1,,"0 – target left zone 
1 – target entered zone 
2 – over speeding end 
3 – over speeding start","FM3001, FMB001, FMB002, FMB003, FMB010, FMB020, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM80A, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, GH5200, MSP500, MTB100, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Eventual I/O elements
65,Dallas Temperature ID 4,8,Unsigned,0,0,1,,Dallas sensor ID,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Permanent I/O elements
66,External Voltage,2,Unsigned,0,65535,0.001,V,Voltage,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB020, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM80A, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, GH5200, MSP500, MTB100, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Permanent I/O elements
66,External Voltage,2,Unsigned,0,30000,0,mV,"Voltage, mV","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Permanent I/O elements
